43089,2683.14
43088,2681.47
43087,2690.16
43084,2675.81
43083,2652.01
43082,2662.85
43081,2664.11
43080,2659.99
43077,2651.5
43076,2636.98
43075,2629.27
43074,2629.57
43073,2639.44
43070,2642.22
43069,2647.58
43068,2626.07
43067,2627.04
43066,2601.42
43063,2602.42
43061,2597.08
43060,2599.03
43059,2582.14
43056,2578.85
43055,2585.64
43054,2564.62
43053,2578.87
43052,2584.84
43049,2582.3
43048,2584.62
43047,2594.38
43046,2590.64
43045,2591.13
43042,2587.84
43041,2579.85
43040,2579.36
43039,2575.26
43038,2572.83
43035,2581.07
43034,2560.4
43033,2557.15
43032,2569.13
43031,2564.98
43028,2575.21
43027,2562.1
43026,2561.26
43025,2559.36
43024,2557.64
43021,2553.17
43020,2550.93
43019,2555.24
43018,2550.64
43017,2544.73
43014,2549.33
43013,2552.07
43012,2537.74
43011,2534.58
43010,2529.12
43007,2519.36
43006,2510.06
43005,2507.04
43004,2496.84
43003,2496.66
43000,2502.22
42999,2500.6
42998,2508.24
42997,2506.65
42996,2503.87
42993,2500.23
42992,2495.62
42991,2498.37
42990,2496.48
42989,2488.11
42986,2461.43
42985,2465.1
42984,2465.54
42983,2457.85
42979,2476.55
42978,2471.65
42977,2457.59
42976,2446.3
42975,2444.24
42972,2443.05
42971,2438.97
42970,2444.04
42969,2452.51
42968,2428.37
42965,2425.55
42964,2430.01
42963,2468.11
42962,2464.61
42961,2465.84
42958,2441.32
42957,2438.21
42956,2474.02
42955,2474.92
42954,2480.91
42951,2476.83
42950,2472.16
42949,2477.57
42948,2476.35
42947,2470.3
42944,2472.1
42943,2475.42
42942,2477.83
42941,2477.13
42940,2469.91
42937,2472.54
42936,2473.45
42935,2473.83
42934,2460.61
42933,2459.14
42930,2459.27
42929,2447.83
42928,2443.25
42927,2425.53
42926,2427.43
42923,2425.18
42922,2409.75
42921,2432.54
42919,2429.01
42916,2423.41
42915,2419.7
42914,2440.69
42913,2419.38
42912,2439.07
42909,2438.3
42908,2434.5
42907,2435.61
42906,2437.03
42905,2453.46
42902,2433.15
42901,2432.46
42900,2437.92
42899,2440.35
42898,2429.39
42895,2431.77
42894,2433.79
42893,2433.14
42892,2429.33
42891,2436.1
42888,2439.07
42887,2430.06
42886,2411.8
42885,2412.91
42881,2415.82
42880,2415.07
42879,2404.39
42878,2398.42
42877,2394.02
42874,2381.73
42873,2365.72
42872,2357.03
42871,2400.67
42870,2402.32
42867,2390.9
42866,2394.44
42865,2399.63
42864,2396.92
42863,2399.38
42860,2399.29
42859,2389.52
42858,2388.13
42857,2391.17
42856,2388.33
42853,2384.2
42852,2388.77
42851,2387.45
42850,2388.61
42849,2374.15
42846,2348.69
42845,2355.84
42844,2338.17
42843,2342.19
42842,2349.01
42838,2328.95
42837,2344.93
42836,2353.78
42835,2357.16
42832,2355.54
42831,2357.49
42830,2352.95
42829,2360.16
42828,2358.84
42825,2362.72
42824,2368.06
42823,2361.13
42822,2358.57
42821,2341.59
42818,2343.98
42817,2345.96
42816,2348.45
42815,2344.02
42814,2373.47
42811,2378.25
42810,2381.38
42809,2385.26
42808,2365.45
42807,2373.47
42804,2372.6
42803,2364.87
42802,2362.98
42801,2368.39
42800,2375.31
42797,2383.12
42796,2381.92
42795,2395.96
42794,2363.64
42793,2369.75
42790,2367.34
42789,2363.81
42788,2362.82
42787,2365.38
42783,2351.16
42782,2347.22
42781,2349.25
42780,2337.58
42779,2328.25
42776,2316.1
42775,2307.87
42774,2294.67
42773,2293.08
42772,2292.56
42769,2297.42
42768,2280.85
42767,2279.55
42766,2278.87
42765,2280.9
42762,2294.69
42761,2296.68
42760,2298.37
42759,2280.07
42758,2265.2
42755,2271.31
42754,2263.69
42753,2271.89
42752,2267.89
42748,2274.64
42747,2270.44
42746,2275.32
42745,2268.9
42744,2268.9
42741,2276.98
42740,2269
42739,2270.75
42738,2257.83
42734,2238.83
42733,2249.26
42732,2249.92
42731,2268.88
42727,2263.79
42726,2260.96
42725,2265.18
42724,2270.76
42723,2262.53
42720,2258.07
42719,2262.03
42718,2253.28
42717,2271.72
42716,2256.96
42713,2259.53
42712,2246.19
42711,2241.35
42710,2212.23
42709,2204.71
42706,2191.95
42705,2191.08
42704,2198.81
42703,2204.66
42702,2201.72
42699,2213.35
42697,2204.72
42696,2202.94
42695,2198.18
42692,2181.9
42691,2187.12
42690,2176.94
42689,2180.39
42688,2164.2
42685,2164.45
42684,2167.48
42683,2163.26
42682,2139.56
42681,2131.52
42678,2085.18
42677,2088.66
42676,2097.94
42675,2111.72
42674,2126.15
42671,2126.41
42670,2133.04
42669,2139.43
42668,2143.16
42667,2151.33
42664,2141.16
42663,2141.34
42662,2144.29
42661,2139.6
42660,2126.5
42657,2132.98
42656,2132.55
42655,2139.18
42654,2136.73
42653,2163.66
42650,2153.74
42649,2160.77
42648,2159.73
42647,2150.49
42646,2161.2
42643,2168.27
42642,2151.13
42641,2171.37
42640,2159.93
42639,2146.1
42636,2164.69
42635,2177.18
42634,2163.12
42633,2139.76
42632,2139.12
42629,2139.16
42628,2147.26
42627,2125.77
42626,2127.02
42625,2159.04
42622,2127.81
42621,2181.3
42620,2186.16
42619,2186.48
42615,2179.98
42614,2170.86
42613,2170.95
42612,2176.12
42611,2180.38
42608,2169.04
42607,2172.47
42606,2175.44
42605,2186.9
42604,2182.64
42601,2183.87
42600,2187.02
42599,2182.22
42598,2178.15
42597,2190.15
42594,2184.05
42593,2185.79
42592,2175.49
42591,2181.74
42590,2180.89
42587,2182.87
42586,2164.25
42585,2163.79
42584,2157.03
42583,2170.84
42580,2173.6
42579,2170.06
42578,2166.58
42577,2169.18
42576,2168.48
42573,2175.03
42572,2165.17
42571,2173.02
42570,2163.78
42569,2166.89
42566,2161.74
42565,2163.75
42564,2152.43
42563,2152.14
42562,2137.16
42559,2129.9
42558,2097.9
42557,2099.73
42556,2088.55
42552,2102.95
42551,2098.86
42550,2070.77
42549,2036.09
42548,2000.54
42545,2037.41
42544,2113.32
42543,2085.45
42542,2088.9
42541,2083.25
42538,2071.22
42537,2077.99
42536,2071.5
42535,2075.32
42534,2079.06
42531,2096.07
42530,2115.48
42529,2119.12
42528,2112.13
42527,2109.41
42524,2099.13
42523,2105.26
42522,2099.33
42521,2096.96
42517,2099.06
42516,2090.1
42515,2090.54
42514,2076.06
42513,2048.04
42510,2052.32
42509,2040.04
42508,2047.63
42507,2047.21
42506,2066.66
42503,2046.61
42502,2064.11
42501,2064.46
42500,2084.39
42499,2058.69
42496,2057.14
42495,2050.63
42494,2051.12
42493,2063.37
42492,2081.43
42489,2065.3
42488,2075.81
42487,2095.15
42486,2091.7
42485,2087.79
42482,2091.58
42481,2091.48
42480,2102.4
42479,2100.8
42478,2094.34
42475,2080.73
42474,2082.78
42473,2082.42
42472,2061.72
42471,2041.99
42468,2047.6
42467,2041.91
42466,2066.66
42465,2045.17
42464,2066.13
42461,2072.78
42460,2059.74
42459,2063.95
42458,2055.01
42457,2037.05
42453,2035.94
42452,2036.71
42451,2049.8
42450,2051.6
42447,2049.58
42446,2040.59
42445,2027.22
42444,2015.93
42443,2019.64
42440,2022.19
42439,1989.57
42438,1989.26
42437,1979.26
42436,2001.76
42433,1999.99
42432,1993.4
42431,1986.45
42430,1978.35
42429,1932.23
42426,1948.05
42425,1951.7
42424,1929.8
42423,1921.27
42422,1945.5
42419,1917.78
42418,1917.83
42417,1926.82
42416,1895.58
42412,1864.78
42411,1829.08
42410,1851.86
42409,1852.21
42408,1853.44
42405,1880.05
42404,1915.45
42403,1912.53
42402,1903.03
42401,1939.38
42398,1940.24
42397,1893.36
42396,1882.95
42395,1903.63
42394,1877.08
42391,1906.9
42390,1868.99
42389,1859.33
42388,1881.33
42384,1880.33
42383,1921.84
42382,1890.28
42381,1938.68
42380,1923.67
42377,1922.03
42376,1943.09
42375,1990.26
42374,2016.71
42373,2012.66
42369,2043.94
42368,2063.36
42367,2078.36
42366,2056.5
42362,2060.99
42361,2064.29
42360,2038.97
42359,2021.15
42356,2005.55
42355,2041.89
42354,2073.07
42353,2043.41
42352,2021.94
42349,2012.37
42348,2052.23
42347,2047.62
42346,2063.59
42345,2077.07
42342,2091.69
42341,2049.62
42340,2079.51
42339,2102.63
42338,2080.41
42335,2090.11
42333,2088.87
42332,2089.14
42331,2086.59
42328,2089.17
42327,2081.24
42326,2083.58
42325,2050.44
42324,2053.19
42321,2023.04
42320,2045.97
42319,2075
42318,2081.72
42317,2078.58
42314,2099.2
42313,2099.93
42312,2102.31
42311,2109.79
42310,2104.05
42307,2079.36
42306,2089.41
42305,2090.35
42304,2065.89
42303,2071.18
42300,2075.15
42299,2052.51
42298,2018.94
42297,2030.77
42296,2033.66
42293,2033.11
42292,2023.86
42291,1994.24
42290,2003.69
42289,2017.46
42286,2014.89
42285,2013.43
42284,1995.83
42283,1979.92
42282,1987.05
42279,1951.36
42278,1923.82
42277,1920.03
42276,1884.09
42275,1881.77
42272,1931.34
42271,1932.24
42270,1938.76
42269,1942.74
42268,1966.97
42265,1958.03
42264,1990.2
42263,1995.31
42262,1978.09
42261,1953.03
42258,1961.05
42257,1952.29
42256,1942.04
42255,1969.41
42251,1921.22
42250,1951.13
42249,1948.86
42248,1913.85
42247,1972.18
42244,1988.87
42243,1987.66
42242,1940.51
42241,1867.61
42240,1893.21
42237,1970.89
42236,2035.73
42235,2079.61
42234,2096.92
42233,2102.44
42230,2091.54
42229,2083.39
42228,2086.05
42227,2084.07
42226,2104.18
42223,2077.57
42222,2083.56
42221,2099.84
42220,2093.32
42219,2098.04
42216,2103.84
42215,2108.63
42214,2108.57
42213,2093.25
42212,2067.64
42209,2079.65
42208,2102.15
42207,2114.15
42206,2119.21
42205,2128.28
42202,2126.64
42201,2124.29
42200,2107.4
42199,2108.95
42198,2099.6
42195,2076.62
42194,2051.31
42193,2046.68
42192,2081.34
42191,2068.76
42187,2076.78
42186,2077.42
42185,2063.11
42184,2057.64
42181,2101.49
42180,2102.31
42179,2108.58
42178,2124.2
42177,2122.85
42174,2109.99
42173,2121.24
42172,2100.44
42171,2096.29
42170,2084.43
42167,2094.11
42166,2108.86
42165,2105.2
42164,2080.15
42163,2079.28
42160,2092.83
42159,2095.84
42158,2114.07
42157,2109.6
42156,2111.73
42153,2107.39
42152,2120.79
42151,2123.48
42150,2104.2
42146,2126.06
42145,2130.82
42144,2125.85
42143,2127.83
42142,2129.2
42139,2122.73
42138,2121.1
42137,2098.48
42136,2099.12
42135,2105.33
42132,2116.1
42131,2088
42130,2080.15
42129,2089.46
42128,2114.49
42125,2108.29
42124,2085.51
42123,2106.85
42122,2114.76
42121,2108.92
42118,2117.69
42117,2112.93
42116,2107.96
42115,2097.29
42114,2100.4
42111,2081.18
42110,2104.99
42109,2106.63
42108,2095.84
42107,2092.43
42104,2102.06
42103,2091.18
42102,2081.9
42101,2076.33
42100,2080.62
42096,2066.96
42095,2059.69
42094,2067.89
42093,2086.24
42090,2061.02
42089,2056.15
42088,2061.05
42087,2091.5
42086,2104.42
42083,2108.1
42082,2089.27
42081,2099.5
42080,2074.28
42079,2081.19
42076,2053.4
42075,2065.95
42074,2040.24
42073,2044.16
42072,2079.43
42069,2071.26
42068,2101.04
42067,2098.53
42066,2107.78
42065,2117.39
42062,2104.5
42061,2110.74
42060,2113.86
42059,2115.48
42058,2109.66
42055,2110.3
42054,2097.45
42053,2099.68
42052,2100.34
42048,2096.99
42047,2088.48
42046,2068.53
42045,2068.59
42044,2046.74
42041,2055.47
42040,2062.52
42039,2041.51
42038,2050.03
42037,2020.85
42034,1994.99
42033,2021.25
42032,2002.16
42031,2029.55
42030,2057.09
42027,2051.82
42026,2063.15
42025,2032.12
42024,2022.55
42020,2019.42
42019,1992.67
42018,2011.27
42017,2023.03
42016,2028.26
42013,2044.81
42012,2062.14
42011,2025.9
42010,2002.61
42009,2020.58
42006,2058.2
42004,2058.9
42003,2080.35
42002,2090.57
41999,2088.77
41997,2081.88
41996,2082.17
41995,2078.54
41992,2070.65
41991,2061.23
41990,2012.89
41989,1972.74
41988,1989.63
41985,2002.33
41984,2035.33
41983,2026.14
41982,2059.82
41981,2060.31
41978,2075.37
41977,2071.92
41976,2074.33
41975,2066.55
41974,2053.44
41971,2067.56
41969,2072.83
41968,2067.03
41967,2069.41
41964,2063.5
41963,2052.75
41962,2048.72
41961,2051.8
41960,2041.32
41957,2039.82
41956,2039.33
41955,2038.25
41954,2039.68
41953,2038.26
41950,2031.92
41949,2031.21
41948,2023.57
41947,2012.1
41946,2017.81
41943,2018.05
41942,1994.65
41941,1982.3
41940,1985.05
41939,1961.63
41936,1964.58
41935,1950.82
41934,1927.11
41933,1941.28
41932,1904.01
41929,1886.76
41928,1862.76
41927,1862.49
41926,1877.7
41925,1874.74
41922,1906.13
41921,1928.21
41920,1968.89
41919,1935.1
41918,1964.82
41915,1967.9
41914,1946.17
41913,1946.16
41912,1972.29
41911,1977.8
41908,1982.85
41907,1965.99
41906,1998.3
41905,1982.77
41904,1994.29
41901,2010.4
41900,2011.36
41899,2001.57
41898,1998.98
41897,1984.13
41894,1985.54
41893,1997.45
41892,1995.69
41891,1988.44
41890,2001.54
41887,2007.71
41886,1997.65
41885,2000.72
41884,2002.28
41880,2003.37
41879,1996.74
41878,2000.12
41877,2000.02
41876,1997.92
41873,1988.4
41872,1992.37
41871,1986.51
41870,1981.6
41869,1971.74
41866,1955.06
41865,1955.18
41864,1946.72
41863,1933.75
41862,1936.92
41859,1931.59
41858,1909.57
41857,1920.24
41856,1920.21
41855,1938.99
41852,1925.15
41851,1930.67
41850,1970.07
41849,1969.95
41848,1978.91
41845,1978.34
41844,1987.98
41843,1987.01
41842,1983.53
41841,1973.63
41838,1978.22
41837,1958.12
41836,1981.57
41835,1973.28
41834,1977.1
41831,1967.57
41830,1964.68
41829,1972.83
41828,1963.71
41827,1977.65
41823,1985.44
41822,1974.62
41821,1973.32
41820,1960.23
41817,1960.96
41816,1957.22
41815,1959.53
41814,1949.98
41813,1962.61
41810,1962.87
41809,1959.48
41808,1956.98
41807,1941.99
41806,1937.78
41803,1936.16
41802,1930.11
41801,1943.89
41800,1950.79
41799,1951.27
41796,1949.44
41795,1940.46
41794,1927.88
41793,1924.24
41792,1924.97
41789,1923.57
41788,1920.03
41787,1909.78
41786,1911.91
41782,1900.53
41781,1892.49
41780,1888.03
41779,1872.83
41778,1885.08
41775,1877.86
41774,1870.85
41773,1888.53
41772,1897.45
41771,1896.65
41768,1878.48
41767,1875.63
41766,1878.21
41765,1867.72
41764,1884.66
41761,1881.14
41760,1883.68
41759,1883.95
41758,1878.33
41757,1869.43
41754,1863.4
41753,1878.61
41752,1875.39
41751,1879.55
41750,1871.89
41746,1864.85
41745,1862.31
41744,1842.98
41743,1830.61
41740,1815.69
41739,1833.08
41738,1872.18
41737,1851.96
41736,1845.04
41733,1865.09
41732,1888.77
41731,1890.9
41730,1885.52
41729,1872.34
41726,1857.62
41725,1849.04
41724,1852.56
41723,1865.62
41722,1857.44
41719,1866.52
41718,1872.01
41717,1860.77
41716,1872.25
41715,1858.83
41712,1841.13
41711,1846.34
41710,1868.2
41709,1867.63
41708,1877.17
41705,1878.04
41704,1877.03
41703,1873.81
41702,1873.91
41701,1845.73
41698,1859.45
41697,1854.29
41696,1845.16
41695,1845.12
41694,1847.61
41691,1836.25
41690,1839.78
41689,1828.75
41688,1840.76
41684,1838.63
41683,1829.83
41682,1819.26
41681,1819.75
41680,1799.84
41677,1797.02
41676,1773.43
41675,1751.64
41674,1755.2
41673,1741.89
41670,1782.59
41669,1794.19
41668,1774.2
41667,1792.5
41666,1781.56
41663,1790.29
41662,1828.46
41661,1844.86
41660,1843.8
41656,1838.7
41655,1845.89
41654,1848.38
41653,1838.88
41652,1819.2
41649,1842.37
41648,1838.13
41647,1837.49
41646,1837.88
41645,1826.77
41642,1831.37
41641,1831.98
41639,1848.36
41638,1841.07
41635,1841.4
41634,1842.02
41632,1833.32
41631,1827.99
41628,1818.32
